team_home,team_away,goals_home,goals_away,result,date,source
North Macedonia,Slovenia,3.0,2.0,1.0,2012-11-14,international_results
Malaysia,Hong Kong,1.0,1.0,0.0,2012-11-14,international_results
Montenegro,San Marino,3.0,0.0,1.0,2012-11-14,international_results
Morocco,Togo,0.0,1.0,2.0,2012-11-14,international_results
Netherlands,Germany,0.0,0.0,0.0,2012-11-14,international_results
Niger,Senegal,1.0,1.0,0.0,2012-11-14,international_results
Northern Ireland,Azerbaijan,1.0,1.0,0.0,2012-11-14,international_results
Oman,Japan,1.0,2.0,2.0,2012-11-14,international_results
Panama,Spain,1.0,5.0,2.0,2012-11-14,international_results
Paraguay,Guatemala,3.0,1.0,1.0,2012-11-14,international_results
Poland,Uruguay,1.0,3.0,2.0,2012-11-14,international_results
Qatar,Lebanon,1.0,0.0,1.0,2012-11-14,international_results
Romania,Belgium,2.0,1.0,1.0,2012-11-14,international_results
Russia,United States,2.0,2.0,0.0,2012-11-14,international_results
Rwanda,Namibia,2.0,2.0,0.0,2012-11-14,international_results
Saudi Arabia,Argentina,0.0,0.0,0.0,2012-11-14,international_results
Serbia,Chile,3.0,1.0,1.0,2012-11-14,international_results
South Africa,Zambia,0.0,1.0,2.0,2012-11-14,international_results
Sweden,England,4.0,2.0,1.0,2012-11-14,international_results
Tanzania,Kenya,1.0,0.0,1.0,2012-11-14,international_results
Thailand,Bhutan,5.0,0.0,1.0,2012-11-14,international_results
Tunisia,Switzerland,1.0,2.0,2.0,2012-11-14,international_results
Turkey,Denmark,1.0,1.0,0.0,2012-11-14,international_results
United Arab Emirates,Estonia,2.0,1.0,1.0,2012-11-14,international_results
Venezuela,Nigeria,1.0,3.0,2.0,2012-11-14,international_results
Philippines,Singapore,1.0,0.0,1.0,2012-11-15,international_results
French Guiana,Haiti,1.0,0.0,1.0,2012-11-16,international_results
Trinidad and Tobago,Suriname,3.0,0.0,1.0,2012-11-16,international_results
Indonesia,Cameroon,0.0,0.0,0.0,2012-11-17,international_results
Palestine,Syria,1.0,1.0,0.0,2012-11-17,international_results
Thailand,Bangladesh,5.0,0.0,1.0,2012-11-17,international_results
Guyana,French Guiana,4.0,3.0,1.0,2012-11-18,international_results
Singapore,Pakistan,4.0,0.0,1.0,2012-11-19,international_results
Malaysia,Bangladesh,1.0,1.0,0.0,2012-11-20,international_results
Palestine,Syria,2.0,1.0,1.0,2012-11-20,international_results
Argentina,Brazil,2.0,1.0,1.0,2012-11-21,international_results
Ethiopia,South Sudan,1.0,0.0,1.0,2012-11-24,international_results
Guam,Northern Mariana Islands,8.0,0.0,1.0,2012-11-24,international_results
Thailand,Philippines,2.0,1.0,1.0,2012-11-24,international_results
Uganda,Kenya,1.0,0.0,1.0,2012-11-24,international_results
Vietnam,Myanmar,1.0,1.0,0.0,2012-11-24,international_results
Burundi,Somalia,5.0,1.0,1.0,2012-11-25,international_results
Indonesia,Laos,2.0,2.0,0.0,2012-11-25,international_results
Malaysia,Singapore,0.0,3.0,2.0,2012-11-25,international_results
Tanzania,Sudan,2.0,0.0,1.0,2012-11-25,international_results
Rwanda,Malawi,2.0,0.0,1.0,2012-11-26,international_results
Zanzibar,Eritrea,0.0,0.0,0.0,2012-11-26,international_results
South Sudan,Kenya,0.0,2.0,2.0,2012-11-27,international_results
Thailand,Myanmar,4.0,0.0,1.0,2012-11-27,international_results
Uganda,Ethiopia,1.0,0.0,1.0,2012-11-27,international_results
Vietnam,Philippines,0.0,1.0,2.0,2012-11-27,international_results
Indonesia,Singapore,1.0,0.0,1.0,2012-11-28,international_results
Malaysia,Laos,4.0,1.0,1.0,2012-11-28,international_results
Somalia,Sudan,0.0,1.0,2.0,2012-11-28,international_results
Tanzania,Burundi,0.0,1.0,2.0,2012-11-28,international_results
Malawi,Eritrea,3.0,2.0,1.0,2012-11-29,international_results
Palestine,Bahrain,0.0,2.0,2.0,2012-11-29,international_results
Rwanda,Zanzibar,1.0,2.0,2.0,2012-11-29,international_results
Kenya,Ethiopia,3.0,1.0,1.0,2012-11-30,international_results
Philippines,Myanmar,2.0,0.0,1.0,2012-11-30,international_results
Thailand,Vietnam,3.0,1.0,1.0,2012-11-30,international_results
Uganda,South Sudan,4.0,0.0,1.0,2012-11-30,international_results
Eritrea,Rwanda,0.0,2.0,2.0,2012-12-01,international_results
Hong Kong,Guam,2.0,1.0,1.0,2012-12-01,international_results
Taiwan,North Korea,1.0,6.0,2.0,2012-12-01,international_results
Malawi,Zanzibar,2.0,0.0,1.0,2012-12-01,international_results
Malaysia,Indonesia,2.0,0.0,1.0,2012-12-01,international_results
Singapore,Laos,4.0,3.0,1.0,2012-12-01,international_results
Somalia,Tanzania,0.0,7.0,2.0,2012-12-01,international_results
Sudan,Burundi,0.0,1.0,2.0,2012-12-01,international_results
Burundi,Zanzibar,0.0,0.0,0.0,2012-12-03,international_results
Hong Kong,Australia,0.0,1.0,2.0,2012-12-03,international_results
North Korea,Guam,5.0,0.0,1.0,2012-12-03,international_results
Rwanda,Tanzania,0.0,2.0,2.0,2012-12-03,international_results
Kenya,Malawi,1.0,0.0,1.0,2012-12-04,international_results
Uganda,Ethiopia,2.0,0.0,1.0,2012-12-04,international_results
North Korea,Australia,1.0,1.0,0.0,2012-12-05,international_results
Taiwan,Guam,1.0,1.0,0.0,2012-12-05,international_results
Uganda,Tanzania,3.0,0.0,1.0,2012-12-06,international_results
Zanzibar,Kenya,2.0,2.0,0.0,2012-12-06,international_results
Antigua and Barbuda,Dominican Republic,1.0,2.0,2.0,2012-12-07,international_results
Guam,Australia,0.0,9.0,2.0,2012-12-07,international_results
Haiti,Trinidad and Tobago,0.0,0.0,0.0,2012-12-07,international_results
Hong Kong,Taiwan,2.0,0.0,1.0,2012-12-07,international_results
Jamaica,French Guiana,1.0,2.0,2.0,2012-12-08,international_results
Kuwait,Palestine,2.0,1.0,1.0,2012-12-08,international_results
Martinique,Cuba,1.0,0.0,1.0,2012-12-08,international_results
Oman,Lebanon,0.0,1.0,2.0,2012-12-08,international_results
Philippines,Singapore,0.0,0.0,0.0,2012-12-08,international_results
Tanzania,Zanzibar,1.0,1.0,0.0,2012-12-08,international_results
Uganda,Kenya,2.0,1.0,1.0,2012-12-08,international_results
Antigua and Barbuda,Trinidad and Tobago,2.0,0.0,1.0,2012-12-09,international_results
Australia,Taiwan,8.0,0.0,1.0,2012-12-09,international_results
Bahrain,Yemen,1.0,0.0,1.0,2012-12-09,international_results
Dominican Republic,Haiti,1.0,2.0,2.0,2012-12-09,international_results
Hong Kong,North Korea,0.0,4.0,2.0,2012-12-09,international_results
Iran,Saudi Arabia,0.0,0.0,0.0,2012-12-09,international_results
Malaysia,Thailand,1.0,1.0,0.0,2012-12-09,international_results
Cuba,French Guiana,2.0,1.0,1.0,2012-12-10,international_results
Iraq,Jordan,1.0,0.0,1.0,2012-12-10,international_results
Jamaica,Martinique,0.0,0.0,0.0,2012-12-10,international_results
Antigua and Barbuda,Haiti,0.0,1.0,2.0,2012-12-11,international_results
Kuwait,Oman,0.0,2.0,2.0,2012-12-11,international_results
Lebanon,Palestine,0.0,1.0,2.0,2012-12-11,international_results
Trinidad and Tobago,Dominican Republic,2.0,1.0,1.0,2012-12-11,international_results
French Guiana,Martinique,1.0,3.0,2.0,2012-12-12,international_results
Iran,Bahrain,0.0,0.0,0.0,2012-12-12,international_results
Jamaica,Cuba,0.0,1.0,2.0,2012-12-12,international_results
Singapore,Philippines,1.0,0.0,1.0,2012-12-12,international_results
Yemen,Saudi Arabia,0.0,1.0,2.0,2012-12-12,international_results
Iraq,Syria,1.0,1.0,0.0,2012-12-13,international_results
Thailand,Malaysia,2.0,0.0,1.0,2012-12-13,international_results
Haiti,Cuba,0.0,1.0,2.0,2012-12-14,international_results
Kuwait,Lebanon,2.0,1.0,1.0,2012-12-14,international_results
North Macedonia,Poland,1.0,4.0,2.0,2012-12-14,international_results
Martinique,Trinidad and Tobago,1.0,1.0,0.0,2012-12-14,international_results
Oman,Palestine,2.0,1.0,1.0,2012-12-14,international_results
Angola,Gambia,1.0,1.0,0.0,2012-12-15,international_results
Bahrain,Saudi Arabia,1.0,0.0,1.0,2012-12-15,international_results
Iran,Yemen,2.0,1.0,1.0,2012-12-15,international_results
Cuba,Trinidad and Tobago,1.0,0.0,1.0,2012-12-16,international_results
Haiti,Martinique,1.0,0.0,1.0,2012-12-16,international_results
Syria,Jordan,2.0,1.0,1.0,2012-12-16,international_results
Bahrain,Syria,1.0,1.0,0.0,2012-12-18,international_results
Oman,Iraq,0.0,2.0,2.0,2012-12-18,international_results
Oman,Benin,2.0,0.0,1.0,2012-12-19,international_results
Singapore,Thailand,3.0,1.0,1.0,2012-12-19,international_results
Iraq,Syria,0.0,1.0,2.0,2012-12-20,international_results
Oman,Bahrain,1.0,0.0,1.0,2012-12-20,international_results
Angola,Rwanda,1.0,0.0,1.0,2012-12-22,international_results
South Africa,Malawi,3.0,1.0,1.0,2012-12-22,international_results
Tanzania,Zambia,1.0,0.0,1.0,2012-12-22,international_results
Thailand,Singapore,1.0,0.0,1.0,2012-12-22,international_results
United Arab Emirates,Yemen,2.0,0.0,1.0,2012-12-25,international_results
Bahrain,Burkina Faso,0.0,0.0,0.0,2012-12-26,international_results
Qatar,Egypt,0.0,2.0,2.0,2012-12-28,international_results
Bahrain,Guinea,3.0,0.0,1.0,2012-12-29,international_results
Oman,Togo,0.0,1.0,2.0,2012-12-29,international_results
United Arab Emirates,Yemen,3.0,1.0,1.0,2012-12-29,international_results
Basque Country,Bolivia,6.0,1.0,1.0,2012-12-29,international_results
Ethiopia,Niger,1.0,0.0,1.0,2012-12-30,international_results
Iraq,Tunisia,1.0,2.0,2.0,2012-12-30,international_results
Catalonia,Nigeria,1.0,1.0,0.0,2013-01-02,international_results
Bahrain,Oman,0.0,0.0,0.0,2013-01-05,international_results
Niger,Togo,3.0,1.0,1.0,2013-01-05,international_results
Qatar,United Arab Emirates,1.0,3.0,2.0,2013-01-05,international_results
Zambia,Angola,0.0,2.0,2.0,2013-01-05,international_results
Kuwait,Yemen,2.0,0.0,1.0,2013-01-06,international_results
Saudi Arabia,Iraq,0.0,2.0,2.0,2013-01-06,international_results
Tunisia,Ethiopia,1.0,1.0,0.0,2013-01-07,international_results
Bahrain,United Arab Emirates,1.0,2.0,2.0,2013-01-08,international_results
Qatar,Oman,2.0,1.0,1.0,2013-01-08,international_results
South Africa,Norway,0.0,1.0,2.0,2013-01-08,international_results
Zambia,Morocco,0.0,0.0,0.0,2013-01-08,international_results
Cape Verde,Nigeria,0.0,0.0,0.0,2013-01-09,international_results
Iraq,Kuwait,1.0,0.0,1.0,2013-01-09,international_results
Yemen,Saudi Arabia,0.0,2.0,2.0,2013-01-09,international_results
Gabon,Tunisia,1.0,1.0,0.0,2013-01-10,international_results
Ghana,Egypt,3.0,0.0,1.0,2013-01-10,international_results
Panama,Guatemala,3.0,0.0,1.0,2013-01-10,international_results
Bahrain,Qatar,1.0,0.0,1.0,2013-01-11,international_results
Ethiopia,Tanzania,2.0,1.0,1.0,2013-01-11,international_results
United Arab Emirates,Oman,2.0,0.0,1.0,2013-01-11,international_results
Iraq,Yemen,2.0,0.0,1.0,2013-01-12,international_results
Kuwait,Saudi Arabia,1.0,0.0,1.0,2013-01-12,international_results
Namibia,Morocco,1.0,2.0,2.0,2013-01-12,international_results
South Africa,Algeria,0.0,0.0,0.0,2013-01-12,international_results
Zambia,Norway,0.0,0.0,0.0,2013-01-12,international_results
Angola,Botswana,2.0,0.0,1.0,2013-01-13,international_results
Ghana,Tunisia,4.0,2.0,1.0,2013-01-13,international_results
Panama,Guatemala,2.0,0.0,1.0,2013-01-13,international_results
Togo,Niger,2.0,1.0,1.0,2013-01-13,international_results
Ivory Coast,Egypt,4.0,2.0,1.0,2013-01-14,international_results
Bahrain,Iraq,1.0,1.0,0.0,2013-01-15,international_results
Lebanon,Gabon,0.0,0.0,0.0,2013-01-15,international_results
United Arab Emirates,Kuwait,1.0,0.0,1.0,2013-01-15,international_results
Eswatini,Burkina Faso,0.0,3.0,2.0,2013-01-17,international_results
Bahrain,Kuwait,1.0,6.0,2.0,2013-01-18,international_results
Costa Rica,Belize,1.0,0.0,1.0,2013-01-18,international_results
Guatemala,Nicaragua,1.0,1.0,0.0,2013-01-18,international_results
Honduras,El Salvador,1.0,1.0,0.0,2013-01-18,international_results
United Arab Emirates,Iraq,2.0,1.0,1.0,2013-01-18,international_results
Angola,Morocco,0.0,0.0,0.0,2013-01-19,international_results
Chile,Haiti,3.0,0.0,1.0,2013-01-19,international_results
South Africa,Cape Verde,0.0,0.0,0.0,2013-01-19,international_results
Belize,Guatemala,0.0,0.0,0.0,2013-01-20,international_results
Costa Rica,Nicaragua,2.0,0.0,1.0,2013-01-20,international_results
El Salvador,Panama,0.0,0.0,0.0,2013-01-20,international_results
Ghana,DR Congo,2.0,2.0,0.0,2013-01-20,international_results
Mali,Niger,1.0,0.0,1.0,2013-01-20,international_results
Nigeria,Burkina Faso,1.0,1.0,0.0,2013-01-21,international_results
Zambia,Ethiopia,1.0,1.0,0.0,2013-01-21,international_results
Costa Rica,Guatemala,1.0,1.0,0.0,2013-01-22,international_results
Ivory Coast,Togo,2.0,1.0,1.0,2013-01-22,international_results
Nicaragua,Belize,1.0,2.0,2.0,2013-01-22,international_results
Panama,Honduras,1.0,1.0,0.0,2013-01-22,international_results
Tunisia,Algeria,1.0,0.0,1.0,2013-01-22,international_results
Morocco,Cape Verde,1.0,1.0,0.0,2013-01-23,international_results
South Africa,Angola,2.0,0.0,1.0,2013-01-23,international_results
Sweden,North Korea,1.0,1.0,0.0,2013-01-23,international_results
Thailand,Finland,1.0,3.0,2.0,2013-01-23,international_results
Ghana,Mali,1.0,0.0,1.0,2013-01-24,international_results
Niger,DR Congo,0.0,0.0,0.0,2013-01-24,international_results
Burkina Faso,Ethiopia,4.0,0.0,1.0,2013-01-25,international_results
Costa Rica,El Salvador,1.0,0.0,1.0,2013-01-25,international_results
Guatemala,Panama,1.0,3.0,2.0,2013-01-25,international_results
Honduras,Belize,1.0,0.0,1.0,2013-01-25,international_results
Zambia,Nigeria,1.0,1.0,0.0,2013-01-25,international_results
Algeria,Togo,0.0,2.0,2.0,2013-01-26,international_results
Ivory Coast,Tunisia,3.0,0.0,1.0,2013-01-26,international_results
Sweden,Finland,3.0,0.0,1.0,2013-01-26,international_results
Thailand,North Korea,2.0,2.0,0.0,2013-01-26,international_results
Cape Verde,Angola,2.0,1.0,1.0,2013-01-27,international_results
Costa Rica,Honduras,1.0,0.0,1.0,2013-01-27,international_results
El Salvador,Belize,1.0,0.0,1.0,2013-01-27,international_results
South Africa,Morocco,2.0,2.0,0.0,2013-01-27,international_results
DR Congo,Mali,1.0,1.0,0.0,2013-01-28,international_results
Niger,Ghana,0.0,3.0,2.0,2013-01-28,international_results
Burkina Faso,Zambia,0.0,0.0,0.0,2013-01-29,international_results
Ethiopia,Nigeria,0.0,2.0,2.0,2013-01-29,international_results
United States,Canada,0.0,0.0,0.0,2013-01-29,international_results
Algeria,Ivory Coast,2.0,2.0,0.0,2013-01-30,international_results
Oman,China,1.0,0.0,1.0,2013-01-30,international_results
Togo,Tunisia,1.0,1.0,0.0,2013-01-30,international_results
Jordan,Indonesia,5.0,0.0,1.0,2013-01-31,international_results
Qatar,Lebanon,1.0,0.0,1.0,2013-01-31,international_results
Uzbekistan,Azerbaijan,0.0,0.0,0.0,2013-02-01,international_results
Ghana,Cape Verde,2.0,0.0,1.0,2013-02-02,international_results
South Africa,Mali,1.0,1.0,0.0,2013-02-02,international_results
Burkina Faso,Togo,1.0,0.0,1.0,2013-02-03,international_results
Ivory Coast,Nigeria,1.0,2.0,2.0,2013-02-03,international_results
Armenia,Luxembourg,1.0,1.0,0.0,2013-02-05,international_results
Albania,Georgia,1.0,2.0,2.0,2013-02-06,international_results
Azerbaijan,Liechtenstein,1.0,0.0,1.0,2013-02-06,international_results
Belgium,Slovakia,2.0,1.0,1.0,2013-02-06,international_results
Burkina Faso,Ghana,1.0,1.0,0.0,2013-02-06,international_results
Myanmar,Philippines,0.0,1.0,2.0,2013-02-06,international_results
Chile,Egypt,2.0,1.0,1.0,2013-02-06,international_results
Croatia,South Korea,4.0,0.0,1.0,2013-02-06,international_results
Cyprus,Serbia,1.0,3.0,2.0,2013-02-06,international_results
England,Brazil,2.0,1.0,1.0,2013-02-06,international_results
France,Germany,1.0,2.0,2.0,2013-02-06,international_results
Greece,Switzerland,0.0,0.0,0.0,2013-02-06,international_results
Honduras,United States,2.0,1.0,1.0,2013-02-06,international_results
Hungary,Belarus,1.0,1.0,0.0,2013-02-06,international_results
Iceland,Russia,0.0,2.0,2.0,2013-02-06,international_results
India,Palestine,2.0,4.0,2.0,2013-02-06,international_results
Iran,Lebanon,5.0,0.0,1.0,2013-02-06,international_results
Iraq,Indonesia,1.0,0.0,1.0,2013-02-06,international_results
Republic of Ireland,Poland,2.0,0.0,1.0,2013-02-06,international_results
Israel,Finland,2.0,1.0,1.0,2013-02-06,international_results
Japan,Latvia,3.0,0.0,1.0,2013-02-06,international_results
Jordan,Singapore,4.0,0.0,1.0,2013-02-06,international_results
Kenya,Libya,3.0,0.0,1.0,2013-02-06,international_results
North Korea,Laos,1.0,0.0,1.0,2013-02-06,international_results
North Macedonia,Denmark,3.0,0.0,1.0,2013-02-06,international_results
Mali,Nigeria,1.0,4.0,2.0,2013-02-06,international_results
Malta,Northern Ireland,0.0,0.0,0.0,2013-02-06,international_results
Mexico,Jamaica,0.0,0.0,0.0,2013-02-06,international_results
Moldova,Kazakhstan,1.0,3.0,2.0,2013-02-06,international_results
Nepal,Pakistan,0.0,1.0,2.0,2013-02-06,international_results
Netherlands,Italy,1.0,1.0,0.0,2013-02-06,international_results
Norway,Ukraine,0.0,2.0,2.0,2013-02-06,international_results
Oman,Syria,1.0,0.0,1.0,2013-02-06,international_results
Panama,Costa Rica,2.0,2.0,0.0,2013-02-06,international_results
Portugal,Ecuador,2.0,3.0,2.0,2013-02-06,international_results
Qatar,Malaysia,2.0,0.0,1.0,2013-02-06,international_results
Romania,Australia,3.0,2.0,1.0,2013-02-06,international_results
Rwanda,Uganda,2.0,2.0,0.0,2013-02-06,international_results
Saudi Arabia,China,2.0,1.0,1.0,2013-02-06,international_results
Scotland,Estonia,1.0,0.0,1.0,2013-02-06,international_results
Slovenia,Bosnia and Herzegovina,0.0,3.0,2.0,2013-02-06,international_results
Spain,Uruguay,3.0,1.0,1.0,2013-02-06,international_results
Sweden,Argentina,2.0,3.0,2.0,2013-02-06,international_results
Tanzania,Cameroon,1.0,0.0,1.0,2013-02-06,international_results
Thailand,Kuwait,1.0,3.0,2.0,2013-02-06,international_results
Turkey,Czech Republic,0.0,2.0,2.0,2013-02-06,international_results
Uzbekistan,Hong Kong,0.0,0.0,0.0,2013-02-06,international_results
Vietnam,United Arab Emirates,1.0,2.0,2.0,2013-02-06,international_results
Wales,Austria,2.0,1.0,1.0,2013-02-06,international_results
Yemen,Bahrain,0.0,2.0,2.0,2013-02-06,international_results
Zimbabwe,Botswana,2.0,1.0,1.0,2013-02-06,international_results
Trinidad and Tobago,Peru,0.0,2.0,2.0,2013-02-06,international_results
Mali,Ghana,3.0,1.0,1.0,2013-02-09,international_results
Nepal,Pakistan,0.0,1.0,2.0,2013-02-09,international_results
Nigeria,Burkina Faso,1.0,0.0,1.0,2013-02-10,international_results
Maldives,Pakistan,1.0,1.0,0.0,2013-02-12,international_results
Provence,Monaco,6.0,1.0,1.0,2013-02-13,international_results
Maldives,Pakistan,3.0,0.0,1.0,2013-02-14,international_results
Gambia,Mauritania,0.0,2.0,2.0,2013-02-27,international_results
Afghanistan,Sri Lanka,1.0,0.0,1.0,2013-03-02,international_results
Myanmar,Guam,5.0,0.0,1.0,2013-03-02,international_results
Gambia,Mauritania,0.0,0.0,0.0,2013-03-02,international_results
India,Taiwan,2.0,1.0,1.0,2013-03-02,international_results
Laos,Mongolia,1.0,1.0,0.0,2013-03-02,international_results
Nepal,Northern Mariana Islands,6.0,0.0,1.0,2013-03-02,international_results
Palestine,Bangladesh,1.0,0.0,1.0,2013-03-02,international_results
Guam,India,0.0,4.0,2.0,2013-03-04,international_results
Laos,Sri Lanka,4.0,2.0,1.0,2013-03-04,international_results
Mongolia,Afghanistan,0.0,1.0,2.0,2013-03-04,international_results
Nepal,Bangladesh,0.0,2.0,2.0,2013-03-04,international_results
Northern Mariana Islands,Palestine,0.0,9.0,2.0,2013-03-04,international_results
Bangladesh,Northern Mariana Islands,4.0,0.0,1.0,2013-03-06,international_results
